,Unnamed: 0,Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,About,IsEnglish,TokenWords
270,981,982nd,A ,FitDance,949,8606400,2564278994,Fitdance Rcm Centre de danse et de bien etre 06190 Roquebrune cap martin.French riviera.,False,"['Fitdance', 'Rcm', 'Centre', 'de', 'danse', 'et', 'de', 'bien', 'etre', '06190', 'Roquebrune', 'cap', 'riviera']"
271,994,995th,A ,storybooth,136,2938922,938276694,watch it unfold..,True,"['watch', 'it']"
272,995,996th,A ,OneRepublicVEVO,144,6005945,3917713663,"The follow-up to Native (whose host of smash singles include Counting Stars, a #1 hit in 54 countries), Oh My My came to life in nearly 20 cities around the world, including Rio, Moscow, Mexico City, Tokyo, Paris, and London. From track to track, OneRepublicwhich features lead singer/songwriter Ryan Tedder, bassist Brent Kutzle, guitarists Zach Filkins and Drew Brown, and drummer Eddie Fisherparallel the extraordinary scope of the albums creation by blending alt-rock, gospel, synth-pop, nu-disco, and folk. With its abundance of sweeping, stadium-ready anthems, Oh My My shapes those eclectic elements into songs built on both masterfully expansive arrangements and bravely intimate lyrics.
 
A Grammy Award-winning songwriter and producer whos worked with the likes of Adele, Taylor Swift, Beyonce, and U2, Tedder co-produced Oh My My along with Kutzle, Noel Zancanella (Ellie Goulding, Maroon 5, Ariana Grande), and Benny Blanco (Passion Pit, Charli XCX, Rihanna).",True,"['The', 'to', 'Native', 'whose', 'host', 'of', 'smash', 'singles', 'include', 'Counting', 'Stars', 'a', '1', 'hit', 'in', '54', 'countries', 'Oh', 'My', 'My', 'came', 'to', 'life', 'in', 'nearly', '20', 'cities', 'around', 'the', 'world', 'including', 'Rio', 'Moscow', 'Mexico', 'City', 'Tokyo', 'Paris', 'and', 'London', 'From', 'track', 'to', 'track', 'OneRepublicwhich', 'features', 'lead', 'Ryan', 'Tedder', 'bassist', 'Brent', 'Kutzle', 'guitarists', 'Zach', 'Filkins', 'and', 'Drew', 'Brown', 'and', 'drummer', 'Eddie', 'Fisherparallel', 'the', 'extraordinary', 'scope', 'of', 'the', 'albums', 'creation', 'by', 'blending', 'gospel', 'and', 'folk', 'With', 'its', 'abundance', 'of', 'sweeping', 'anthems', 'Oh', 'My', 'My', 'shapes', 'those', 'eclectic', 'elements', 'into', 'songs', 'built', 'on', 'both', 'masterfully', 'expansive', 'arrangements', 'and', 'bravely', 'intimate', 'lyrics', 'A', 'Grammy', 'songwriter', 'and', 'producer', 'whos', 'worked', 'with', 'the', 'likes', 'of', 'Adele', 'Taylor', 'Swift', 'Beyonce', 'and', 'U2', 'Tedder', 'Oh', 'My', 'My', 'along', 'with', 'Kutzle', 'Noel', 'Zancanella', 'Ellie', 'Goulding', 'Maroon', '5', 'Ariana', 'Grande', 'and', 'Benny', 'Blanco', 'Passion', 'Pit', 'Charli', 'XCX', 'Rihanna']"
273,1002,"1,003rd",A ,BIGBANG,769,9998464,4756874954,BIGBANG Official YouTube Channel,True,"['BIGBANG', 'Official', 'YouTube', 'Channel']"
274,1004,"1,005th",A ,simayproduction,226,337135,212866964,"KULTUR SANAT PLATFORMU

www.simayproduction.com
www.youtube.com/simayproduction
www.facebook.com/simayproduction
www.twitter.com/simayproduction

 2012 - 2018 Tum Haklar Sakldr.  SimayProducion Videolarmzn Tumu Telif Haklar ile Korunmaktadr..
UYARI.! ICERIKLERIMIZIN IZINSIZ BASKA KANALLARDA KULLANILMASI YASAKTIR.!
ICERIKLERIMIZ KOPYA ESER OLARAK KULLANANLAR HAKKINDA YASAL ISLEM BASLATILMAKTADIR. TICARI AMACLA BASKASI TARAFINDAN KULLANILAMAZ. HER HAKKI TARAFIMIZA AITTIR..",False,"['KULTUR', 'SANAT', 'PLATFORMU', '2012', '2018', 'Tum', 'Haklar', 'Sakldr', 'SimayProducion', 'Videolarmzn', 'Tumu', 'Telif', 'Haklar', 'ile', 'ICERIKLERIMIZIN', 'IZINSIZ', 'BASKA', 'KANALLARDA', 'KULLANILMASI', 'ICERIKLERIMIZ', 'KOPYA', 'ESER', 'OLARAK', 'KULLANANLAR', 'HAKKINDA', 'YASAL', 'ISLEM', 'BASLATILMAKTADIR', 'TICARI', 'AMACLA', 'BASKASI', 'TARAFINDAN', 'KULLANILAMAZ', 'HER', 'HAKKI', 'TARAFIMIZA']"
275,1009,"1,010th",A ,Hillsong Worship,540,2769666,982634456,visit us at www.hillsong.com/creative,True,"['visit', 'us', 'at']"
276,1015,"1,016th",A ,Latest News Updates,131,-- ,191379249,"Hello!
",True,['Hello']
277,1017,"1,018th",A- ,Movie Talkies,19022,3794649,2491697636,"The Official You Tube Channel of Movie Talkies - Its All about Movies. Get latest videos on your favourite Bollywood Celebs and catch them on all the events around you. 
Subscribe us to get more gossip and news about your Bollywood star",True,"['The', 'Official', 'You', 'Tube', 'Channel', 'of', 'Movie', 'Talkies', 'Its', 'All', 'about', 'Movies', 'Get', 'latest', 'videos', 'on', 'your', 'favourite', 'Bollywood', 'Celebs', 'and', 'catch', 'them', 'on', 'all', 'the', 'events', 'around', 'you', 'Subscribe', 'us', 'to', 'get', 'more', 'gossip', 'and', 'news', 'about', 'your', 'Bollywood', 'star']"
278,1018,"1,019th",A- ,MrBrent98,259,4737769,497995909,"Hey Guys, 

Hope you guys enjoy my YouTube videos EVERY WEEK!
Make sure you subscribe and share my videos!

Business Contact: brentriverabiz@gmail.com
You can follow me on Instagram (@brentrivera), Vine (@brentrivera), and Twitter (@brentrivera).",True,"['Hey', 'Guys', 'Hope', 'you', 'guys', 'enjoy', 'my', 'YouTube', 'videos', 'EVERY', 'WEEK', 'Make', 'sure', 'you', 'subscribe', 'and', 'share', 'my', 'videos', 'Business', 'Contact', 'brentriverabiz', 'You', 'can', 'follow', 'me', 'on', 'Instagram', 'brentrivera', 'Vine', 'brentrivera', 'and', 'Twitter', 'brentrivera']"
279,1019,"1,020th",A- ,Gallina Pintadita,33,6136499,4866114389,"Canciones y videos para ninos, ninas, bebes y guaguas.
Con dibujos animados.",False,"['Canciones', 'y', 'videos', 'para', 'ninos', 'ninas', 'bebes', 'y', 'guaguas', 'Con', 'dibujos', 'animados']"
280,1027,"1,028th",A- ,Juguetes Sorpresa,398,1848769,803160581,"Este es mi canal unboxing en espanol de juguetes y huevos sorpresa. Poco a poco ire anadiendo nuevos videos desempaquetando y abriendo nuevos huevos, juguetes y sorpresas para los mas ""peques"" de la casa. Espero que lo disfruten. Suscribanse :-)",False,"['Este', 'es', 'mi', 'canal', 'unboxing', 'en', 'espanol', 'de', 'juguetes', 'y', 'huevos', 'sorpresa', 'Poco', 'a', 'poco', 'ire', 'anadiendo', 'nuevos', 'videos', 'desempaquetando', 'y', 'abriendo', 'nuevos', 'huevos', 'juguetes', 'y', 'sorpresas', 'para', 'los', 'mas', 'peques', 'de', 'la', 'casa', 'Espero', 'que', 'lo', 'disfruten', 'Suscribanse']"
281,1033,"1,034th",A- ,Pocoyo,1009,5434099,4355275516,Please visit www.pocoyo.com for the official website/,True,"['Please', 'visit', 'for', 'the', 'official']"
282,1034,"1,035th",A- ,YuridiaVEVO,121,1132374,1385722780,"Yuridia en Vevo  Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos mas...",False,"['Yuridia', 'en', 'Vevo', 'Videoclips', 'oficiales', 'Lyric', 'videos', 'Sesiones', 'en', 'vivo', 'Entrevistas', 'y', 'muchos', 'mas']"
283,1037,"1,038th",A- ,Ini Talk Show,4117,2042830,1203464786,"Ini Talkshow adalah program talk show yang dikemas dengan suasana santai. Membahas isu-isu hangat yang ada di masyarakat dengan cara sederhana. Di program ini juga akan memperlihatkan suasana rumah dan karakter-karakter yang ada di rumah tersebut. Dengan peran Sule sebagai Host, Andre Taulany sebagai Consultant-Host, didukung oleh Yurike sebagai Mama Sule, Sas Widjanarko sebagai Om Sule, dan Maya Septha sebagai Asisten Rumah Tangga.

---

Like us on Facebook: https://www.facebook.com/netmediatamatelevisi
Follow us on Twitter: https://twitter.com/netmedi...
Follow Ini Talk Show on Twitter: https://twitter.com/Ini_Tal...

---

Terms & Conditions http://bit.ly/1jAbOYj",False,"['Ini', 'Talkshow', 'adalah', 'program', 'talk', 'show', 'yang', 'dikemas', 'dengan', 'suasana', 'santai', 'Membahas', 'hangat', 'yang', 'ada', 'di', 'masyarakat', 'dengan', 'cara', 'sederhana', 'Di', 'program', 'ini', 'juga', 'akan', 'memperlihatkan', 'suasana', 'rumah', 'dan', 'yang', 'ada', 'di', 'rumah', 'tersebut', 'Dengan', 'peran', 'Sule', 'sebagai', 'Host', 'Andre', 'Taulany', 'sebagai', 'didukung', 'oleh', 'Yurike', 'sebagai', 'Mama', 'Sule', 'Sas', 'Widjanarko', 'sebagai', 'Om', 'Sule', 'dan', 'Maya', 'Septha', 'sebagai', 'Asisten', 'Rumah', 'Tangga', 'Like', 'us', 'on', 'Facebook', 'Follow', 'us', 'on', 'Twitter', 'Follow', 'Ini', 'Talk', 'Show', 'on', 'Twitter', 'Terms', 'Conditions']"
284,1042,"1,043rd",A- ,CBCDrama,5476,2735998,1499321360,"Hey Drama Team 2012! You can practice on your own by looking at the videos of dramas we've posted in the past. Also, you can download the whole drama music album In the links provided in the videos :) Make sure you look at the ""playlists"" tab in the videos section for more drams that other YouTubers have uploaded!",True,"['Hey', 'Drama', 'Team', '2012', 'You', 'can', 'practice', 'on', 'your', 'own', 'by', 'looking', 'at', 'the', 'videos', 'of', 'dramas', 'we', 'posted', 'in', 'the', 'past', 'Also', 'you', 'can', 'download', 'the', 'whole', 'drama', 'music', 'album', 'In', 'the', 'links', 'provided', 'in', 'the', 'videos', 'Make', 'sure', 'you', 'look', 'at', 'the', 'playlists', 'tab', 'in', 'the', 'videos', 'section', 'for', 'more', 'drams', 'that', 'other', 'YouTubers', 'have', 'uploaded']"
285,1044,"1,045th",A- ,REACT,1404,9849460,3048529895,"The REACT Channel (from FBE) features a diverse lineup of gaming, food, music, and game shows, showcasing people across generations for nearly a decade. Plus, on this channel, you'll be able to meet some of the people who make the videos you love, the FBE Staff! Subscribe today and become a part of the REACT Family!

NEW VIDEOS EVERY DAY AT 12PM PST (and on select days, an extra video at 10am!)
LIVE MULTIPLE TIMES A WEEK AT 3P PST. Click the  to be notified when we go live!

Want to support FBE and get perks like picking your own episode? Join the SuperFam: http://www.youtube.com/REACT/join

Subscribe to our other channels!

FBE: http://www.youtube.com/FBE
FBE2: https://www.youtube.com/FBE2
FBELIVE on Twitch: http://www.twitch.tv/fbelive
We're LIVE every Tuesday, Wednesday, and Friday!
Sign Up for Our Newsletter: http://fbereact.com/info",True,"['The', 'REACT', 'Channel', 'from', 'FBE', 'features', 'a', 'diverse', 'lineup', 'of', 'gaming', 'food', 'music', 'and', 'game', 'shows', 'showcasing', 'people', 'across', 'generations', 'for', 'nearly', 'a', 'decade', 'Plus', 'on', 'this', 'channel', 'you', 'be', 'able', 'to', 'meet', 'some', 'of', 'the', 'people', 'who', 'make', 'the', 'videos', 'you', 'love', 'the', 'FBE', 'Staff', 'Subscribe', 'today', 'and', 'become', 'a', 'part', 'of', 'the', 'REACT', 'Family', 'NEW', 'VIDEOS', 'EVERY', 'DAY', 'AT', '12PM', 'PST', 'and', 'on', 'select', 'days', 'an', 'extra', 'video', 'at', '10am', 'LIVE', 'MULTIPLE', 'TIMES', 'A', 'WEEK', 'AT', '3P', 'PST', 'Click', 'the', 'to', 'be', 'notified', 'when', 'we', 'go', 'live', 'Want', 'to', 'support', 'FBE', 'and', 'get', 'perks', 'like', 'picking', 'your', 'own', 'episode', 'Join', 'the', 'SuperFam', 'Subscribe', 'to', 'our', 'other', 'channels', 'FBE', 'FBE2', 'FBELIVE', 'on', 'Twitch', 'We', 'LIVE', 'every', 'Tuesday', 'Wednesday', 'and', 'Friday', 'Sign', 'Up', 'for', 'Our', 'Newsletter']"
286,1047,"1,048th",A- ,DrossRotzank,1133,14850074,3084922075,"Para consultas empresariales: representacionesdross@gmail.com

SI QUIERES DARME IDEAS PARA VIDEOS & TOPS O PASARME LINKS, UTILIZA diariodedross@gmail.com!

El espacio en Youtube sobre terror y misterios mas grande del mundo. Este canal no busca probar verdades tras las curiosidades y/o acontecimientos siniestros de la historia y el mundo contemporaneo. Verdadero o falso, veridico o desmentido, su objetivo primordial es solo entretener a la gente. Razon por la cual, muchas de las historias, las hago yo mismo, o las adapto, con el fin de causarte una pesadilla.

Ahorra tiempo y colocame directamente en tus favoritos, o en tus pestanas de Firefox / Chrome! SUSCRIBETE!

Arte del banner: Axel Moranelli",False,"['Para', 'consultas', 'empresariales', 'representacionesdross', 'SI', 'QUIERES', 'DARME', 'IDEAS', 'PARA', 'VIDEOS', 'TOPS', 'O', 'PASARME', 'LINKS', 'UTILIZA', 'diariodedross', 'El', 'espacio', 'en', 'Youtube', 'sobre', 'terror', 'y', 'misterios', 'mas', 'grande', 'del', 'mundo', 'Este', 'canal', 'no', 'busca', 'probar', 'verdades', 'tras', 'las', 'curiosidades', 'acontecimientos', 'siniestros', 'de', 'la', 'historia', 'y', 'el', 'mundo', 'contemporaneo', 'Verdadero', 'o', 'falso', 'veridico', 'o', 'desmentido', 'su', 'objetivo', 'primordial', 'es', 'solo', 'entretener', 'a', 'la', 'gente', 'Razon', 'por', 'la', 'cual', 'muchas', 'de', 'las', 'historias', 'las', 'hago', 'yo', 'mismo', 'o', 'las', 'adapto', 'con', 'el', 'fin', 'de', 'causarte', 'una', 'pesadilla', 'Ahorra', 'tiempo', 'y', 'colocame', 'directamente', 'en', 'tus', 'favoritos', 'o', 'en', 'tus', 'pestanas', 'de', 'Firefox', 'Chrome', 'SUSCRIBETE', 'Arte', 'del', 'banner', 'Axel', 'Moranelli']"
287,1049,"1,050th",A- ,SonoraDinamitaVEVO,21,404982,783935227,"La Sonora Dinamita en Vevo  Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos mas...",False,"['La', 'Sonora', 'Dinamita', 'en', 'Vevo', 'Videoclips', 'oficiales', 'Lyric', 'videos', 'Sesiones', 'en', 'vivo', 'Entrevistas', 'y', 'muchos', 'mas']"
288,1056,"1,057th",A- ,FORMULA 1,1386,1577479,543917257,The Official F1 YouTube Channel  See more at www.Formula1.com,True,"['The', 'Official', 'F1', 'YouTube', 'Channel', 'See', 'more', 'at']"
289,1058,"1,059th",A- ,Tamer Hosny,323,3149970,1018663952,"Tamer Hosny official Youtube Channel 
Tamer Hosny was Awarded as The Best Artist In Africa and Middle East 
 He is a pop singer, actor, composer, lyricist, director, producer and novelist. His artistic career began in 2002. Extensive enthusiasm, hard work, and passion in terms of music and acting made him within 5 years the most promising celebrity/singer in the Middle East & Africa.  His albums and films (both past and present) have achieved best sells and wills. 
 As a prominent personality, he was chosen  the ""FIRST ARAB CELEBRITY"" to advertise the famous brand of fashion eye wear sunglasses, Police  follows in the footsteps of legends such as, Bruce Willis, George Clooney, Antonio Banderas, and David Bekham, who represented the brand before. as also he is the Endorsement for Pepsi and Vodafone .
As Also he has collaborated with International Singers in a Music Projects as : Pitbull , Akon , Shaggy , Snoop Dogg 

for Tamer Hosny Bio
www.thproduction.com",True,"['Tamer', 'Hosny', 'official', 'Youtube', 'Channel', 'Tamer', 'Hosny', 'was', 'Awarded', 'as', 'The', 'Best', 'Artist', 'In', 'Africa', 'and', 'Middle', 'East', 'He', 'is', 'a', 'pop', 'singer', 'actor', 'composer', 'lyricist', 'director', 'producer', 'and', 'novelist', 'His', 'artistic', 'career', 'began', 'in', '2002', 'Extensive', 'enthusiasm', 'hard', 'work', 'and', 'passion', 'in', 'terms', 'of', 'music', 'and', 'acting', 'made', 'him', 'within', '5', 'years', 'the', 'most', 'promising', 'in', 'the', 'Middle', 'East', 'Africa', 'His', 'albums', 'and', 'films', 'both', 'past', 'and', 'present', 'have', 'achieved', 'best', 'sells', 'and', 'wills', 'As', 'a', 'prominent', 'personality', 'he', 'was', 'chosen', 'the', 'FIRST', 'ARAB', 'CELEBRITY', 'to', 'advertise', 'the', 'famous', 'brand', 'of', 'fashion', 'eye', 'wear', 'sunglasses', 'Police', 'follows', 'in', 'the', 'footsteps', 'of', 'legends', 'such', 'as', 'Bruce', 'Willis', 'George', 'Clooney', 'Antonio', 'Banderas', 'and', 'David', 'Bekham', 'who', 'represented', 'the', 'brand', 'before', 'as', 'also', 'he', 'is', 'the', 'Endorsement', 'for', 'Pepsi', 'and', 'Vodafone', 'As', 'Also', 'he', 'has', 'collaborated', 'with', 'International', 'Singers', 'in', 'a', 'Music', 'Projects', 'as', 'Pitbull', 'Akon', 'Shaggy', 'Snoop', 'Dogg', 'for', 'Tamer', 'Hosny', 'Bio']"
290,1070,"1,071st",A- ,IMediaShows,5539,340895,277516851,"IMEDIASHOWS "".            .",False,['IMEDIASHOWS']
291,1078,"1,079th",A- ,Annoying Orange,1096,7542219,5360497422,I'm an orange. You're an apple!!!,True,"['I', 'an', 'orange', 'You', 'an', 'apple']"
292,1079,"1,080th",A- ,MoonKase,2646,4739183,1339447912,"Oi pessoal, eu sou a MoonKase, gosto muito de gravar uns videos bem bobos e gritar bastante neles hehehe
Se inscreve ai no canal para sempre receber mais e mais!
Todas as minhas redes sociais estao aqui em baixo! basta conferir : @Moonkase

 E-mail para Contato : moonkase.lce@gmail.com
 E-mail para Comercial : moonkcomercial@gmail.com

Beijao! 

Mara Luiza",False,"['Oi', 'pessoal', 'eu', 'sou', 'a', 'MoonKase', 'gosto', 'muito', 'de', 'gravar', 'uns', 'videos', 'bem', 'bobos', 'e', 'gritar', 'bastante', 'neles', 'hehehe', 'Se', 'inscreve', 'ai', 'no', 'canal', 'para', 'sempre', 'receber', 'mais', 'e', 'mais', 'Todas', 'as', 'minhas', 'redes', 'sociais', 'estao', 'aqui', 'em', 'baixo', 'basta', 'conferir', 'Moonkase', 'para', 'Contato', 'para', 'Comercial', 'moonkcomercial', 'Beijao', 'Mara', 'Luiza']"
293,1081,"1,082nd",A- ,NH Studioz,698,1080829,375674360,"Narendra Hirawat & Co. has been a pioneer in Bollywood entertainment business, Hindi Film Distribution, Bollywood Movie distribution, bollywood classic movie distribution, Hindi Feature film rights, Internet Rights / Cable Rights / Satellite rights of Hindi Films with over two decades in the business. Narendra Hirawat is an Indian Hindi Film distributor, Bollywood Movie distributor, Hindi Film Rights Distributor from Mumbai, India",True,"['Narendra', 'Hirawat', 'has', 'been', 'a', 'pioneer', 'in', 'Bollywood', 'entertainment', 'business', 'Hindi', 'Film', 'Distribution', 'Bollywood', 'Movie', 'distribution', 'bollywood', 'classic', 'movie', 'distribution', 'Hindi', 'Feature', 'film', 'rights', 'Internet', 'Rights', 'Cable', 'Rights', 'Satellite', 'rights', 'of', 'Hindi', 'Films', 'with', 'over', 'two', 'decades', 'in', 'the', 'business', 'Narendra', 'Hirawat', 'is', 'an', 'Indian', 'Hindi', 'Film', 'distributor', 'Bollywood', 'Movie', 'distributor', 'Hindi', 'Film', 'Rights', 'Distributor', 'from', 'Mumbai', 'India']"
294,1087,"1,088th",A- ,YGVEVO,66,2194989,1125081760,"YG on Vevo - Official Music Videos, Live Performances, Interviews and more...",True,"['YG', 'on', 'Vevo', 'Official', 'Music', 'Videos', 'Live', 'Performances', 'Interviews', 'and', 'more']"
295,1088,"1,089th",A- ,Invento na Hora,446,7743492,1051346743,"Esse canal fala aquilo que voce tem vontade, mas geralmente nao tem coragem!

--- Minha caixa postal galera ---
CAIXA POSTAL 7820 
AC SAMAMBAIA NORTE | BRASILIA-DF 
CEP: 72.305-970

Contato Profissional: comercial@inventonahora.tv",False,"['Esse', 'canal', 'fala', 'aquilo', 'que', 'voce', 'tem', 'vontade', 'mas', 'geralmente', 'nao', 'tem', 'coragem', 'Minha', 'caixa', 'postal', 'galera', 'CAIXA', 'POSTAL', '7820', 'AC', 'SAMAMBAIA', 'NORTE', 'CEP', 'Contato', 'Profissional', 'comercial']"
